yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2022,ARI,NL,gilbety01,8,7,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2022,COL,NL,gilbrlu01,47,0,1,47,47,0,0,0,0,0,0,0,0,0,0,0,0
2022,SEA,AL,gileske01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2022,BAL,AL,gillalo01,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYA,AL,gillu01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,CLE,AL,gimenan01,146,134,146,141,0,0,0,125,0,18,0,0,0,0,0,8,0
2022,ARI,NL,ginkeke01,30,0,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHA,AL,giolilu01,30,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,givenmy01,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,givenmy01,19,1,1,19,19,0,0,0,0,0,0,0,0,0,1,0,0
2022,TBA,AL,glasnty01,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,godoyjo01,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,godoyjo01,8,6,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0
2022,SLN,NL,goldspa01,151,150,151,128,0,0,128,0,0,0,0,0,0,0,23,1,0
2022,COL,NL,gombeau01,33,17,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,gomesya01,86,75,86,69,0,69,0,0,0,0,0,0,0,0,9,9,0
2022,LAN,NL,gonsoto01,24,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIL,NL,gonzach01,4,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,gonzach01,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYA,AL,gonzach01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIA,NL,gonzaer01,16,9,16,16,0,0,1,2,7,8,0,0,0,0,0,0,0
2022,SFN,NL,gonzalu03,98,89,98,93,5,0,0,0,0,0,52,6,69,92,3,8,0
2022,NYA,AL,gonzama01,86,54,85,80,1,0,14,3,12,20,16,0,20,36,2,6,7
2022,SEA,AL,gonzama02,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2022,CLE,AL,gonzaos01,91,89,91,84,0,0,0,0,0,0,0,0,84,84,7,2,0
2022,CHA,AL,gonzaro01,32,28,32,30,0,0,0,25,0,3,1,0,2,3,0,3,0
2022,HOU,AL,goodrni01,15,11,15,14,0,0,4,10,0,0,0,0,0,0,1,1,0
2022,WAS,NL,gordode01,23,15,22,20,1,0,0,0,0,13,3,4,0,7,1,1,2
2022,MIN,AL,gordoni01,138,113,136,134,4,0,0,36,1,17,62,38,0,95,2,6,8
2022,SDN,NL,gorema01,16,13,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,gorete01,10,1,10,6,0,0,0,0,0,0,3,3,0,6,2,0,5
2022,SLN,NL,gormano01,89,73,89,68,0,0,0,68,0,0,1,0,0,1,18,12,0
2022,CLE,AL,gosean01,22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2022,ATL,NL,gosseph01,12,6,12,11,0,0,0,10,0,0,0,0,1,1,0,0,3
2022,LAA,AL,gosseph01,22,15,22,19,1,0,3,0,17,0,0,0,0,0,1,6,0
